//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:02:14 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
      146735.880            0    00  00       24      283 
      146935.880            0    00  00       24      284 
      147135.880            0    00  00       24      285 
      147335.872            0    00  00       24      284 
      147535.872            0    00  00       23      282 
      147735.872            0    00  00       23      284 
      147935.872            0    00  00       24      283 
      148135.872            0    00  00       23      284 
      148335.872            0    00  00       24      283 
      148535.864            0    00  00       23      284 
      148735.864            0    00  00       24      284 
      148935.864            0    00  00       24      284 
      149135.864            0    00  00       23      284 
      149335.864            0    00  00       23      283 
      149535.864            0    00  00       24      286 
      149735.864            0    00  00       23      283 
      149935.856            0    00  00       24      284 
      150135.856            0    00  00       24      284 
      150335.856            0    00  00       24      284 
      150535.856            0    00  00       23      284 
      150735.856            0    00  00       23      288 
      150935.856            0    00  00       23      284 
      151135.848            0    00  00       24      285 
      151335.848            0    00  00       23      282 
      151535.848            0    00  00       24      283 
      151735.848            0    00  00       23      284 
      151935.848            0    00  00       24      285 
      152135.848            0    00  00       23      284 
      152335.848            0    00  00       23      283 
